Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
821773,Audio Kollaps,Alles Schwindel,4LlfSWVlyYLWN2HdrfjwkD,0,2002,grindcore,0.328,0.985,5,-5.865,0,0.191,1.53e-06,0.824,0.0629,0.185,129.775,131640,4
1309514,Maino,All the Above (feat. T-Pain),1z667LebVh3DtYNrVJEao0,58,2009,pop,0.374,0.888,8,-3.197,1,0.12,0.0762,0.0,0.202,0.365,148.828,319940,4
988986,Leviathan,Where Annihilation Dwells,4gyNLtlkz9nd2Dvf1lv5Jm,10,2005,black-metal,0.14,0.903,10,-5.68,1,0.111,7.25e-06,0.91,0.221,0.0338,139.314,458280,4
347244,Slam,24.42.770,2lrclP26dVoD1lgaXD0ncK,0,2018,minimal-techno,0.634,0.521,4,-10.755,0,0.0854,0.557,0.886,0.116,0.0377,201.99,199606,4
815166,Catuaba Com Amendoim,Firim Fimfim Com Fimfim - Ao Vivo,6dnJwNBt1yPVUa3JwvRsrL,0,2002,forro,0.667,0.941,11,-5.077,1,0.0326,0.0744,0.0,0.381,0.956,131.689,160573,4
42603,Sezer Uysal,She Is Killing Me Softly - Shingo Nakamura Remix,3vaSlsr7RiJGWdf67AkPXG,14,2012,progressive-house,0.759,0.492,9,-9.675,0,0.0418,0.0271,0.83,0.0864,0.497,125.0,408283,4
493116,Blanke,Survive (with Luma),1MhdaEmBlc71o9ID1eP9Io,34,2021,dub,0.442,0.572,10,-5.509,0,0.0362,0.293,3.69e-06,0.0978,0.108,85.963,227442,4
554770,Canton Jones,Yahweh,2jam6dIkIVYzoJvWIqjqDd,23,2022,gospel,0.446,0.786,0,-5.864,1,0.0924,0.0557,0.0,0.313,0.381,72.381,358759,4
1039219,Dimension Latina,Ocho Dias,09r2UZpBohuu2RTHrUj5e5,1,2005,salsa,0.684,0.63,2,-8.962,1,0.0322,0.481,0.0,0.315,0.914,104.113,175961,4
5553,The Duprees,Al Di Là,5vPlyaKqbPm4Tw2HNBEC0d,8,2012,blues,0.336,0.461,0,-7.239,1,0.0285,0.481,0.0,0.0817,0.319,81.939,193107,4
944498,Todd Edwards,The Prayer,54oSwFRHJVCsIz18gZ39ke,2,2004,garage,0.886,0.753,7,-6.336,0,0.113,0.0745,0.116,0.0433,0.968,131.98,380989,4
455549,Einstürzende Neubauten,Am Landwehrkanal,6IFqta78TOiidDCCwb4hbj,31,2020,industrial,0.652,0.469,0,-7.02,1,0.0501,0.133,0.0054,0.199,0.372,179.071,183147,4
402001,MONSTA X,Mirror,1VKNOj6bysUgVMe6tEEdCg,32,2019,k-pop,0.605,0.814,8,-5.085,0,0.0834,0.242,0.0,0.186,0.723,149.968,200800,3
1339289,Geographer,Paris,6eHLhoeRx1Hccq3EnB6ITK,19,2010,chill,0.39,0.627,9,-5.873,1,0.0307,0.000357,0.0179,0.175,0.136,140.11,296157,4
453840,Whale Bones,Persona Non Grata,4n4AD8lIu67CZiL8u5hdIK,32,2020,indian,0.31,0.258,4,-14.41,0,0.0339,0.759,0.00342,0.122,0.0669,143.633,260125,3
1125418,Dub Pistols,Rapture - Original Extended Version,015iVpQWCIuszWNO3g07Pj,3,2007,breakbeat,0.762,0.687,11,-8.47,1,0.0369,0.000159,0.0819,0.0436,0.717,110.013,303453,4
43554,House of Heroes,Remember the Empire,4A2O5Tv36wDXykl82bB1AC,17,2012,punk-rock,0.436,0.821,2,-6.618,0,0.0511,0.000102,0.000121,0.337,0.265,123.928,268093,4
230286,Murcof,Avril 14th,2plXoXjNPJ6Q8cAQk0VpvV,23,2016,dub,0.41,0.231,1,-21.083,1,0.035,0.941,0.919,0.0686,0.0391,92.926,294015,4
1333900,David Crowder Band,How He Loves - Acoustic,0Ij7S8R8U9OMLJrnDEucDo,31,2010,alt-rock,0.439,0.373,4,-8.949,1,0.04,0.602,0.0,0.3,0.356,154.555,218987,3
1327258,The Mary Onettes,Century,4PW25ZV2yGfknTTnZikPIc,9,2009,swedish,0.379,0.872,2,-3.315,1,0.0394,0.0108,0.0,0.285,0.405,140.939,277040,4
157823,India Martinez,Naturaleza (feat. Estopa),6KKJ4kiwuYbP5EzNNysiab,45,2014,spanish,0.738,0.676,5,-5.777,0,0.112,0.377,0.0,0.112,0.67,90.007,235587,4
403912,Chad Lawson,Inventionary,5i2bc9uEcb7Xw5RRieeT0X,8,2019,new-age,0.495,0.424,9,-12.828,0,0.0478,0.974,0.881,0.0962,0.114,172.092,217440,4
548809,No Pressure,Big Man,5wQ6RhugiC1T8TX4zxK2WB,41,2022,emo,0.415,0.96,11,-4.702,1,0.0793,0.000187,0.0,0.391,0.72,169.944,159061,4
341612,Lil Durk,Neighorhood Hero,08qcpnLUFCN2eXymEzDPUk,51,2018,hip-hop,0.679,0.691,8,-6.441,0,0.288,0.26,0.0,0.126,0.294,90.003,191091,4
1026805,Frivolous,Kisses - Spilt Milk Mix,1o0dYoLNsHc6RcKBNDyq5J,1,2005,minimal-techno,0.798,0.532,0,-10.21,1,0.0693,0.0605,0.0157,0.359,0.81,124.981,309413,4
837239,Autumn's Grey Solace,"Forgotten, Fossilized, Archaic",61YVCATCLSWCAh7xDNN7Kw,38,2002,pop,0.463,0.414,7,-9.479,1,0.0274,0.616,0.206,0.0942,0.113,79.98,283747,4
616010,Brennan Story,Gone For Good,2WC9mqYw2sHZKdbdWI4Nm2,27,2023,sad,0.766,0.442,5,-7.234,1,0.0372,0.648,0.0,0.0948,0.88,97.976,183673,4
212220,Roots Manuva,Me Up!,06UGAa2iAcJJccR40rIziT,13,2015,trip-hop,0.51,0.672,10,-6.373,0,0.23,0.0239,9.02e-06,0.119,0.111,119.709,226520,4
7591,Chairlift,I Belong in Your Arms,0aqRkWPAL9BGCvvdSiXaE9,52,2012,chill,0.498,0.795,5,-5.992,1,0.0444,0.00482,5.37e-05,0.124,0.762,172.564,207307,4
997349,Vybz Kartel,How We Ride,2oMVyG1I0A98Y3BVqGxVkE,8,2005,dancehall,0.767,0.811,6,-4.699,0,0.311,0.576,0.0,0.159,0.796,83.18,199627,4
59239,The Shouting Matches,House Call,0rl5DA937m7eHFCMt2Wdxe,31,2013,blues,0.675,0.497,6,-12.291,1,0.0504,0.594,0.143,0.126,0.722,68.489,292853,4
598128,Manim Vaqueiro,Declaração de Amor - Ao Vivo,7oDgwzmyKt9W9F9vSz9WSJ,24,2023,forro,0.601,0.915,3,-4.104,1,0.0351,0.22,2.96e-06,0.255,0.92,152.006,170718,4
115931,eevee,superstition,0BFKALLq8psuUEcP2BnpwT,14,2014,chill,0.641,0.559,9,-11.879,0,0.051,0.36,0.907,0.178,0.337,156.006,110601,4
236961,York,Reachers Of Civilisation - Rank 1 Remix,6nVeUUqP9ont9OqEA4CLYx,10,2016,german,0.462,0.943,11,-7.436,0,0.0318,0.000286,0.838,0.0949,0.508,138.04,275821,4
1178485,Cláudio Lacerda,O pobre e o rico,5Qs1Zw8s3Gy9e1D6wkIDGS,10,2007,sertanejo,0.387,0.403,4,-9.325,1,0.0529,0.809,0.0,0.317,0.856,78.073,206587,3
619312,Rain Sounds,Distant Rain 8 Hours,3Z6BdAiMTrVNFiNBzEvdYK,33,2023,sleep,0.171,0.993,4,-23.807,0,0.0381,0.795,0.975,0.196,0.0134,88.377,62995,3
810358,Jah Wobble,Mumbai Blues,0ZDwnCDDRKNvXs2aQ9EiTu,0,2002,dub,0.564,0.541,1,-12.026,1,0.0577,0.0378,0.894,0.11,0.473,177.601,197547,4
220240,Absolute Valentine,Extreme Drift,65tuNzTvQRvOpN7hxLpwgi,42,2016,chill,0.644,0.884,11,-6.52,1,0.0437,0.332,0.261,0.0845,0.597,114.982,208696,4
956904,Collide,Haunted When the Minutes Drag,6JApXQGBIBapd7LYnkn3b0,4,2004,industrial,0.266,0.829,4,-6.111,1,0.0612,0.087,0.0039,0.34,0.464,162.456,463853,4
1410843,Steve Martin,You,51ojAPp7GeuSYqeSFFw1Mt,34,2011,comedy,0.341,0.169,2,-12.189,1,0.0419,0.913,5.83e-05,0.0829,0.321,181.507,226040,4
894422,SE7EN,With These Flowers,6NndjFsEalJUt4LYNjt5wj,9,2003,k-pop,0.718,0.378,0,-9.198,1,0.0283,0.61,0.0,0.0993,0.632,96.006,286733,4
469222,PH e Michel,Amor De Carnaval / Meu Segredo,7HLS8nPRrs9QP8WGhQBg05,38,2020,sertanejo,0.391,0.716,2,-2.768,1,0.0419,0.424,0.0,0.572,0.657,80.301,199811,4
853824,Eddie Meduza,Jag är en liten gosse,08jk6tTbzH9bD6xeUwpzLT,11,2002,swedish,0.862,0.764,2,-3.964,1,0.029,0.783,0.0,0.0926,0.968,111.858,202027,4
353649,Kino,Атаман,3n3POyVeXR6MYQXXVPd7yH,37,2018,punk-rock,0.673,0.525,3,-13.782,0,0.0288,0.032,0.57,0.0928,0.383,104.016,252280,4
1166361,Brings,Op Tour,3a7ZPgJsHuc4poTKvMZ2vN,2,2007,party,0.576,0.889,0,-7.144,1,0.0326,0.000652,2.26e-06,0.079,0.641,140.075,207040,4
1306528,Gregorian,Wish You Were Here,0E98tjbhzEa2L5reW8jYLQ,9,2009,new-age,0.436,0.452,7,-9.548,1,0.0298,0.528,0.0693,0.343,0.0976,120.603,262587,4
1136215,Shimon,Humanism,4zvjSAe6Xewply5Ssbi9Vk,0,2007,drum-and-bass,0.605,0.932,4,-2.962,0,0.122,0.000206,0.00536,0.3,0.818,173.997,331831,4
662078,Roger Woodward,Four Musical Cameos: 2. Lullaby,52MHuYyIpVQ8FnzluJrHot,4,2000,piano,0.374,0.00618,5,-34.522,1,0.0601,0.996,0.889,0.0629,0.364,69.849,138840,3
240218,WEISS,She Said,2MjujbNWDe2UBjW1RAl2im,8,2016,groove,0.801,0.713,7,-10.745,1,0.0621,0.0442,0.754,0.0565,0.503,121.994,330932,4
53148,Ignacio Corsini,Cuartito Azul,65mj8xTURRYiZNeGCpL5Yp,0,2012,tango,0.581,0.188,6,-12.236,1,0.0484,0.993,1.01e-06,0.116,0.496,112.065,200613,4
1438651,Action Bronson,Keep off the Grass,4lC2iCefF8BNswjPgMpKGp,27,2011,hip-hop,0.659,0.712,2,-5.546,1,0.489,0.159,0.0,0.111,0.578,120.719,186253,5
342938,Nao,Another Lifetime,48WTGGIeSFD5ZMF51Rm4Y9,55,2018,indie-pop,0.452,0.317,9,-9.403,0,0.0478,0.415,1.5e-05,0.184,0.272,59.561,209467,4
1119968,Graham Colton,Best Days,5fiKctaoL3mNtjNROpw0zW,31,2007,acoustic,0.317,0.619,0,-4.474,1,0.0295,0.0031,0.0,0.244,0.341,159.823,215480,3
152562,Don Perignon Y La Puertorriqueña,Star Trek (Instrumental),4FMDwLiBrcKFKL1Zs0iz6t,3,2014,salsa,0.539,0.905,10,-2.51,1,0.0455,0.458,0.535,0.28,0.831,191.937,335533,4
523491,Barlow & Bear,Alone Together,2cwArKtAYpOAMGjXILDnro,42,2021,show-tunes,0.288,0.53,6,-7.031,1,0.0421,0.342,0.0,0.109,0.101,164.406,132711,3
1396773,La Musicalité,Universo,3u88hOkUsuesHy1lK4HcqH,22,2010,spanish,0.395,0.272,3,-7.977,0,0.0301,0.526,0.0,0.0872,0.258,128.052,236498,3
231875,Night Lovell,Still Cold / Pathway Private,4aXit1CKxL80R1qruHns8h,63,2016,emo,0.528,0.41,8,-11.973,1,0.0749,0.271,2.73e-05,0.157,0.0653,99.994,271413,4
305642,DJ Pella,DopeMan Go,4ZbMxePLdoIcGza0ktX6sk,35,2017,soul,0.573,0.731,10,-3.995,0,0.1,0.0204,0.0,0.104,0.297,139.597,316343,4
549141,Lil Shine,Won't Stop,5bw2MlaBXiBjJN7P94hIbk,32,2022,emo,0.499,0.789,6,-7.148,1,0.195,0.000269,9.4e-06,0.462,0.603,138.098,98064,4
120674,Collie Buddz,Brush Me (with Russ),7M5AkJTxhGA9QiPJiEI7G7,15,2014,dancehall,0.66,0.658,3,-8.759,0,0.35,0.587,0.0,0.0301,0.884,85.664,125270,4
1031622,Harini,Aase Aase,2OnDHsccKCoXUOfxUDr8A0,0,2005,pop-film,0.484,0.774,4,-6.286,1,0.126,0.328,0.000179,0.122,0.5,88.037,328411,4
509513,CKY,Escape from Hellview (Live 2020),2xPufg4f0p3VQxNH7kP6tq,8,2021,industrial,0.415,0.853,10,-6.542,1,0.0401,0.00119,0.000639,0.159,0.227,129.104,249692,4
794607,Ballroom,Magic Time,1rpc9KQGm9NtnQDCQv88W2,6,2001,trance,0.495,0.544,9,-8.144,1,0.0315,0.621,7.65e-05,0.193,0.722,123.564,167067,4
490617,Black Coffee,Wish You Were Here,02OTMj3DmnBvOdCyiluCV1,36,2021,deep-house,0.701,0.507,0,-11.672,1,0.042,0.151,0.0473,0.116,0.165,120.019,390547,4
26070,Greater Vision,With All the Many Miracles,0lZ9iSacc5Ywp8G5Mvm0SS,11,2012,gospel,0.514,0.491,7,-9.549,1,0.0365,0.358,0.0,0.911,0.539,109.753,247547,4
977480,Guttermouth,Second DUI,2Ce37T1RUbXPZdzmUgrI9r,8,2004,ska,0.566,0.83,7,-5.142,1,0.134,0.0143,0.0,0.711,0.694,133.981,151627,4
171938,Fragma,Toca Me - twoloud Radio Edit,62JXnYxY7u5JVLtpTbnOKw,47,2015,disco,0.607,0.852,4,-5.106,0,0.0347,0.0169,0.603,0.364,0.718,127.996,193530,4
571707,C-Systems,Every Star (Mixed),5EDlS7lF8D9k2ZwGwu3G4m,35,2022,progressive-house,0.437,0.941,8,-6.095,1,0.0415,0.00697,0.958,0.288,0.174,136.038,140297,4
1250988,John Mellencamp,For The Children,0cu0yZgpef1n9du4wtowM9,9,2008,singer-songwriter,0.537,0.263,4,-13.775,0,0.0266,0.922,0.000783,0.111,0.194,93.36,275413,4
350717,Mohammed Rafi,"Aai Aai Aa Sukoo Sukoo (From ""Junglee"")",2M5jLsw9BT4zEk7JjkkwJ9,18,2018,pop-film,0.658,0.573,2,-9.814,1,0.0805,0.841,0.0,0.0622,0.963,111.81,198520,4
60766,Layo & Bushwacka!,Born in the Backwoods - Nicole Moudaber,11OYNncTaIO3fenr4RLf2g,0,2013,breakbeat,0.778,0.762,6,-9.064,1,0.0715,0.000105,0.851,0.115,0.696,123.995,542993,4
862900,Beyond,未曾後悔,4qWwWQWh6OCSw3Vht1DAcB,36,2003,cantopop,0.572,0.435,4,-8.819,0,0.027,0.201,0.0,0.203,0.381,93.996,210507,4
410337,AJR,Dear Winter 2.0,4GmOLzSEUuoEtLpVLsoVbj,38,2019,rock,0.544,0.487,5,-7.41,1,0.12,0.35,0.0,0.281,0.426,96.738,170824,4
810199,Planetary Assault Systems,Angel Street,0UTbF7Ui1HfqaqlVZV1YDw,7,2002,dub,0.573,0.818,7,-9.545,1,0.0342,0.0156,0.764,0.108,0.0289,136.943,650133,4
401457,Dreamcatcher,Diamond,5CZh8nXVYfxOiRMdrzumXH,41,2019,k-pop,0.725,0.819,7,-3.493,1,0.112,0.0286,0.0,0.478,0.51,109.005,201599,4
582135,Hugo Del Carril,Barrio Reo,0XCJ5VJg7wQZbT1NaGrUPj,0,2022,tango,0.593,0.426,10,-3.336,1,0.172,0.992,0.000884,0.121,0.525,103.787,124314,4
277444,Bilderbuch,Investment 7,458yM0cIH7WX4WLQIFQSNo,27,2017,german,0.515,0.51,7,-8.65,1,0.141,0.809,0.0225,0.107,0.532,110.044,330266,4
1257085,Libertad Lamarque,Y Todavia Te Quiero,5tYpxjvOM2JxXomtXfGv2D,4,2008,tango,0.591,0.319,6,-11.969,0,0.0454,0.828,2.38e-06,0.19,0.757,129.354,177680,4
251795,Mickie Krause,Sind sie nicht die Frau für mich - Remastered 2016,08WExjEwx4OdMxUhNRWBGJ,7,2016,party,0.638,0.941,9,-3.284,1,0.0435,0.0104,0.0,0.279,0.661,130.019,218320,4
547164,Pillow Queens,Be By Your Side,2Om9dYuAMsw8jnCLpwVMhx,34,2022,dub,0.453,0.533,0,-9.324,1,0.0725,0.0176,0.00473,0.129,0.153,125.03,294173,4
1153661,Headhunterz,Speakafreak - Original Mix,5ql1K1b1ZGV47KRxLJnZh5,15,2007,hardstyle,0.664,0.957,3,-6.124,1,0.121,0.0303,0.705,0.0916,0.11,148.013,342859,4
360140,Los Pericos,Casi Nunca Lo Ves,52BkhQFJHT4Ri4cRhfjqmk,37,2018,ska,0.766,0.736,9,-5.233,1,0.0403,0.0625,0.0,0.0896,0.869,139.95,265033,4
33470,Kadri Gopalnath,Naane Bhagyavathi,6HjBdklAY68lmjFTgOgTGB,0,2012,indian,0.556,0.813,5,-4.864,1,0.0698,0.606,0.939,0.36,0.948,183.963,177911,3
1064576,Avatar,War Song,1ZdhsDAC5Pn0x2nwPJdxpu,30,2006,death-metal,0.577,0.948,5,-5.811,0,0.0731,0.000211,0.825,0.096,0.649,120.014,134920,4
474055,Loreen,Du är min man - Så mycket bättre 2020,0YilCCHb5MxqvJML7LrEO2,44,2020,swedish,0.39,0.524,4,-6.505,0,0.0482,0.282,0.0,0.0968,0.126,117.483,188178,4
1149882,Five Finger Death Punch,The Way of the Fist,26n75GrBZKRstG99i5CEXE,42,2007,groove,0.441,0.938,1,-4.555,1,0.0803,0.000381,6.36e-06,0.211,0.391,194.165,238933,4
348729,Giacomo Meyerbeer,Les Patineurs: 3. Pas de deux (Arr. Lambert),23H4e41gR3LLzLwheTBXs1,0,2018,opera,0.177,0.0663,7,-28.872,1,0.0367,0.986,0.873,0.0785,0.0968,93.798,148840,4
135063,Cedric Zeyenne,Body Language - Matvey Emerson Radio Mix,7oxl8YNgLaygBvXL9w9Vzs,3,2014,groove,0.698,0.726,0,-7.988,0,0.0294,0.104,0.813,0.148,0.582,121.966,208282,4
18615,Rita Ora,Radioactive,6ZdmRTzL0MK4dRFeQyRvFn,37,2012,edm,0.647,0.875,10,-2.056,0,0.046,0.0192,0.00017,0.27,0.554,125.026,251227,4
1225137,Faces Of Madness,Pantheons,29h6gnETBshpQicU2j1Gib,0,2008,heavy-metal,0.0789,0.95,0,-1.694,1,0.0814,0.00108,8.92e-05,0.123,0.134,77.227,424960,4
563176,Chimaira,Painting the White to Grey,45fg7VDFzFVr5B7fmLdH4N,9,2022,industrial,0.28,0.981,5,-4.055,1,0.315,0.000165,0.0473,0.193,0.231,169.468,284760,3
22343,Asas Livres,Ainda Bem,1Ur8P19SSYv97BZhkOrp0v,0,2012,forro,0.742,0.56,2,-7.092,0,0.0414,0.765,0.0,0.447,0.692,128.889,249104,4
749800,Manutension,Dub immortel,2FUXkxaEHy1DNpMIeRCrci,0,2001,dub,0.647,0.674,1,-13.698,1,0.041,0.000167,0.893,0.279,0.381,136.057,345707,4
1125160,Robert Cray,Night Patrol - Live At The BBC,4j8iwJmOHhWLAzeQsNCfan,11,2007,blues,0.601,0.861,9,-5.317,1,0.0337,0.118,0.0163,0.989,0.503,104.309,328053,4
378305,Dynoro,Obsessed - Tiësto Remix,4918TwZfPrxk8vKhuaqIiq,51,2019,dance,0.62,0.944,11,-3.18,0,0.0451,0.000743,0.00263,0.0481,0.375,127.994,260787,4
528945,Ilija Djokovic,Vega - Extended Mix,3I4Mt6eI0NrKXK53wQJML7,28,2021,techno,0.77,0.776,2,-8.32,1,0.0453,0.0357,0.863,0.108,0.381,123.991,361731,4
1372426,Chet Baker,You’re Driving Me Crazy,1iBs0OyTuRQG2ZLkYEbxLT,36,2010,jazz,0.527,0.34,0,-12.203,1,0.0342,0.907,0.00106,0.129,0.408,143.022,176627,4
1198101,Berta Rojas,Un Sueno En La Floresta,1ejEoAkH7T23ObCimDLoGB,22,2008,classical,0.319,0.252,7,-19.356,1,0.0586,0.961,0.888,0.0955,0.229,76.503,454000,3
1234572,Masomenos,Ohahoo,4io7JhJYP45lOBzon2dNWp,0,2008,minimal-techno,0.806,0.805,7,-10.827,1,0.0997,0.000209,0.856,0.0898,0.235,126.006,455747,4
351868,The Davenports,Leanne,0dhN3Myl8GQWxpmU2FlNxv,0,2018,power-pop,0.584,0.855,0,-6.8,1,0.0381,0.00071,0.0,0.233,0.514,117.177,191461,4
368904,Kyle Preston,Inn of the Fermented,2kB2JnH4z11ktocapDm3Qg,29,2019,ambient,0.266,0.0148,10,-26.855,1,0.0496,0.991,0.749,0.11,0.0397,68.197,202774,3
46420,Leci Brandao,Só Não Pode Sem Amor,3K7LXl3mWsaOjliVrrlkD6,0,2012,samba,0.757,0.787,5,-6.302,0,0.0685,0.406,1.57e-05,0.055,0.889,130.194,208947,4
645463,Die Fantastischen Vier,Millionen Legionen - Unplugged,6CsKOgkqJvd9rncQYIzCJZ,30,2000,german,0.644,0.75,11,-11.321,1,0.109,0.182,0.25,0.691,0.291,89.655,373470,4
462536,Amit Trivedi,Karle Trip,3lipICYzM8ro42xzYQYAeq,29,2020,pop-film,0.66,0.709,11,-8.215,0,0.0479,0.0144,0.00392,0.0967,0.217,156.02,176538,4
301776,Breno & Caio Cesar,6 Graus Abaixo de Zero - Ao Vivo,4hMeVIvSBJoxQ5V0qEOPpv,29,2017,sertanejo,0.52,0.875,11,-3.465,1,0.0778,0.453,0.0,0.651,0.684,131.997,183387,4
178452,Banda Cascavel,Por Amar Demais,3JAbZ8iOL3IEBPv7bRZIZN,5,2015,forro,0.519,0.801,5,-8.188,0,0.0437,0.623,0.0,0.774,0.876,171.906,185969,4
827737,Manohari Singh,Hum to Deewane Huye - Instrumental,5z0viw3jdaArPUpqg2Pkq0,17,2002,indian,0.369,0.611,4,-10.802,1,0.0536,0.186,0.196,0.109,0.73,79.19,280712,4
802855,Igor Stravinsky,Elegy for Solo Viola,3KvJsi5NX1I8jGJwT53q5p,18,2002,classical,0.0799,0.0109,0,-25.298,0,0.0498,0.992,0.204,0.0896,0.0376,82.204,329493,3
36592,All That Remains,Not Fading,6iuQevObiNVKBfuazOSFHP,31,2012,metal,0.395,0.91,1,-5.355,1,0.0559,0.000441,1.93e-05,0.136,0.501,177.976,214453,4
1354611,The Dopamines,Dick Simmons,1I46gxcpSbgTt3k0BoeQoC,12,2010,emo,0.504,0.968,9,-4.148,1,0.0839,0.00112,1.08e-06,0.247,0.652,92.847,125649,4
956109,Galaxie 500,Cheese And Onions,0hxcEyLBjmoR0v6pSlTfiO,13,2004,indie-pop,0.18,0.811,7,-8.27,1,0.0676,0.117,0.7,0.286,0.329,154.566,187427,4
333461,benches,"Yes, Please, Don't - Demo",5tX6vrxUl0MYr5Xq0tfcds,14,2018,garage,0.334,0.833,5,-6.534,1,0.0449,0.00347,0.00215,0.418,0.547,155.783,210651,4
500079,Klaas,Second Life,02R36WcRcPSbMEhTutnAlt,44,2021,german,0.687,0.764,7,-7.025,0,0.045,0.145,0.000787,0.0654,0.16,128.052,174844,4
251463,Giuseppe Giordani,Messa e Vespro: Domine ad adiuvandum,35mR6I045JEtCl4iyynPJT,0,2016,opera,0.263,0.145,6,-23.59,1,0.0411,0.994,0.237,0.243,0.236,129.694,124133,5
264344,Sarah Shook & the Disarmers,Fuck Up,1cXUmVaiwY79D1GvUf43QS,38,2017,country,0.602,0.822,9,-5.34,1,0.028,0.0037,0.0,0.127,0.88,133.086,201427,4
73983,Two Knights,A Dime is a Titan,6XMV7I8KZ0T7seds5sT7EE,26,2013,emo,0.258,0.712,2,-5.807,1,0.0334,0.00918,0.00458,0.143,0.197,77.859,121133,4
804693,Hellbillies,Den finast eg veit,3NQDZSM47zCMao3GFkcqaV,54,2002,country,0.569,0.312,5,-9.535,1,0.0302,0.914,0.0,0.616,0.324,105.469,244920,4
1223453,Dokken,I Remember,5InkSswXbqBgGvHgYr0qGA,6,2008,hard-rock,0.506,0.671,6,-6.012,1,0.0312,0.00584,2.6e-06,0.0711,0.209,116.979,288387,4
819015,Die 3 vom Ast,15: Der unsichtbare Zuhörer - 01: Die 3 vom Ast,1xqMUnxDN4wEgSOGPRqv3K,13,2002,german,0.636,0.407,7,-16.52,1,0.92,0.528,0.0,0.258,0.726,86.624,276900,4
938225,Jazzamor,Tonight,1GGDqTrKgz2A2NIH1mXW4n,21,2004,electro,0.821,0.617,10,-9.801,0,0.0635,0.123,0.0429,0.156,0.728,126.003,288187,4
977431,Big D and the Kids Table,Cutshow,2XIgtBsrN0vhVoI4KdTKAi,8,2004,ska,0.594,0.985,2,-1.953,1,0.0609,0.0031,0.0,0.495,0.644,105.636,210107,4
737915,Michael Nyman,Memorial,6RtLjvmcd3VoHqAcQ7bX0e,21,2001,ambient,0.527,0.298,0,-9.426,0,0.0279,0.542,0.793,0.0959,0.208,130.543,721307,4
1084247,Tarot,Blood Runs Cold/Happy End,2S54dsp0NPThJUwbnDhVJ3,3,2006,heavy-metal,0.228,0.945,1,-6.691,1,0.134,1.21e-05,0.0027,0.101,0.179,137.871,235160,4
1296491,U.D.O.,Systematic Madness,5YjW5xKugDPJRFlaoVu6eu,1,2009,heavy-metal,0.475,0.92,7,-6.66,1,0.0456,0.000278,5.8e-05,0.342,0.203,106.006,213453,4
240076,Alex Kentucky,Epilogue - Soul Minority Deep Mix,6TvC3VFUbh6nhxkJUyT9zJ,14,2016,groove,0.812,0.687,9,-11.471,0,0.0606,6.92e-05,0.853,0.121,0.451,119.997,405000,4
363850,Pablo Ziegler,Muchacha de Boedo,5xYQpSHn3vm5P12IKBtMhn,1,2018,tango,0.425,0.17,11,-16.928,0,0.0376,0.994,0.919,0.118,0.182,104.613,365947,4
98194,Klavdiya Shulzhenko,Pesenka O Muzh'yakh (A Song About Husbands),6AUbQcGSwAuiCmsdn4AHmG,0,2013,romance,0.516,0.314,7,-14.027,0,0.336,0.991,0.17,0.278,0.643,85.957,184413,4
591586,Demarco,Preserve,037rnMrQF5t8Wh4gMlIqi2,28,2023,dancehall,0.558,0.445,10,-10.814,0,0.555,0.56,0.0,0.125,0.431,65.333,150073,5
455049,ella jane,nothing else i could do,08ZFO4ONTelCXs1Q5YRMcW,49,2020,indie-pop,0.788,0.545,3,-7.647,1,0.0487,0.475,0.0138,0.134,0.583,119.948,170000,4
435448,Sepultura,"Fear, Pain, Chaos, Suffering",5zpuNZOQ5o7t9WFzcnrkmO,20,2020,death-metal,0.418,0.828,11,-8.17,1,0.0468,0.00327,3.67e-05,0.0915,0.339,114.968,249187,3
6837,Beyond,真的愛妳,6CZbKvhhJ1wyWhbHR1mQeS,8,2012,cantopop,0.551,0.494,0,-11.779,1,0.0312,0.225,0.0,0.0871,0.668,154.131,280173,4
224113,Mo Pitney,Boy & A Girl Thing,3uZczn0WRruLxa8iDfjEUC,31,2016,country,0.638,0.588,5,-8.551,1,0.0263,0.165,5.65e-05,0.105,0.668,181.89,185053,4
28425,Deephonia,Ricordi Di Amsterdam - Original Version,71flgkgHOi5LNnXofGST6P,0,2012,groove,0.698,0.41,9,-14.235,0,0.0391,0.401,0.0201,0.0882,0.634,126.978,294803,4
500026,Newclaess,Open Roads,06y64qFNd7y5s7lzAQqRuB,27,2021,german,0.819,0.8,4,-6.487,0,0.139,0.181,9.26e-05,0.387,0.256,125.063,127812,4
965733,Udit Narayan,Talatum Talatum,6oQbkkoH6QnHbGKzyoXCSC,37,2004,pop-film,0.567,0.743,4,-4.788,1,0.0621,0.0373,1.11e-05,0.123,0.38,103.777,419747,4
1459349,Nadezhda Obukhova,Ya Na Kamushke Sizhu,6HrRGLwVwGH3yF1VNBqlRy,0,2011,romance,0.63,0.387,7,-9.369,0,0.104,0.988,0.0,0.112,0.964,84.292,63243,4
651342,OConnor,Caníbal,0XCEG059GCJfo36nha29FY,20,2000,heavy-metal,0.518,0.824,10,-9.466,1,0.0336,5.51e-05,0.000717,0.0941,0.427,155.933,231827,4
